order_id,customer_id,restaurant_id,partner_id,order_date,order_time,order_amount,delivery_time,rating,payment_amount,created_at,updated_at
ORD01007598,CUST00697,REST0183,DP0343,2025-01-14,18:24:02,429.58,43,3.8,429.58,2025-01-14 18:24:02,2025-01-15 19:40:02
ORD01005108,CUST00296,REST0268,DP0321,2025/01/13,19:33:42,427.98,30,4.0,427.98,2025-01-13 19:33:42,2025-01-15 00:15:42
ORD01000202,CUST00735,REST0229,DP0263,2025/01/23,20:20:53,517.63,,,517.63,2025-01-23 20:20:53,2025-01-24 00:29:53
ORD01001730,CUST00685,REST0068,DP0363,2025/01/31,20:30:53,519.16,,4.7,519.16,2025-01-31 20:30:53,2025-02-03 01:45:53
ORD01002757,CUST00746,REST0240,DP0398,2025-01-18,12:48:32,545.99,12,2.2,545.99,2025-01-18 12:48:32,2025-01-19 12:40:32
ORD01006025,CUST00404,REST0272,DP0221,2025/01/13,23:41:26,405.11,19,,405.11,2025-01-13 23:41:26,2025-01-15 13:53:26
ORD01001952,CUST00738,RESTX9803,DP0217,2025/01/12,20:43:00,,59,4.5,336.65,2025-01-12 20:43:00,2025-01-13 16:11:00
ORD01006010,CUST00759,REST0088,DP0151,Jan 19 2025,23:57:24,,53,4.6,417.1,2025-01-19 23:57:24,2025-01-21 09:02:24
ORD01001576,CUST00936,REST0155,DPX9914,Jan 28 2025,22:43:26,459.26,-66,4.3,459.26,2025-01-28 22:43:26,2025-01-31 15:17:26
ORD01003834,CUST01007,REST0161,DP0054,Jan 23 2025,21:21:44,339.0,47,4.3,339.0,2025-01-23 21:21:44,2025-01-25 01:05:44
ORD01003366,CUST01020,REST0286,DP0054,2025/01/28,21:39:44,541.42,87,,541.42,2025-01-28 21:39:44,2025-01-30 00:32:44
ORD01000516,CUST00584,REST0186,DP0299,2025/01/30,16:54:57,,,4.3,492.57,2025-01-30 16:54:57,2025-01-31 04:38:57
ORD01001052,CUST00295,REST0021,DP0150,2025/01/01,12:25:17,660.19,42,3.9,660.19,2025-01-01 12:25:17,2025-01-03 23:23:17
ORD01001590,CUST00722,REST0182,DP0134,Jan 30 2025,07:55:17,457.81,50,,457.81,2025-01-30 07:55:17,2025-01-30 12:18:17
ORD01004856,CUST00715,REST0098,DP0165,2025-01-05,09:14:25,455.72,48,4.1,455.72,2025-01-05 09:14:25,2025-01-06 10:59:25
ORD01001995,CUSTX96675,REST0266,DP0306,2025-01-18,07:52:06,NA,53,4.0,346.76,2025-01-18 07:52:06,2025-01-19 17:21:06
ORD01005747,CUST00035,REST0243,DP0419,Jan 07 2025,13:15:03,550.71,,4.9,550.71,2025-01-07 13:15:03,2025-01-09 07:32:03
ORD01002551,CUST01025,REST0246,DP0244,26/01/2025,20:08:28,680.59,51,4.7,680.59,2025-01-26 20:08:28,2025-01-28 23:58:28
ORD01004268,CUST00995,REST0219,DP0466,2025-01-24,09:21:32,630.21,61,,630.21,2025-01-24 09:21:32,2025-01-24 22:31:32
ORD01007419,CUST00039,REST0191,DP0257,2025/01/18,21:07:17,521.01,37,,521.01,2025-01-18 21:07:17,2025-01-21 07:46:17
ORD01007687,CUST00109,REST0044,DP0069,Jan 20 2025,07:29:34,,39,3.1,321.41,2025-01-20 07:29:34,2025-01-20 15:27:34
ORD01000521,CUST00863,REST0176,DP0294,2025-01-26,07:44:01,472.59,,4.9,472.59,2025-01-26 07:44:01,2025-01-28 14:42:01
ORD01002485,CUST00596,REST0137,DP0206,2025-01-19,20:02:52,150.09,41,3.9,150.09,2025-01-19 20:02:52,2025-01-20 00:03:52
ORD01003723,CUST00530,REST0033,DP0060,2025-01-14,22:41:31,562.68,42,4.5,562.68,2025-01-14 22:41:31,2025-01-16 16:16:31
ORD01006183,CUST00578,REST0174,DP0213,10/01/2025,18:13:41,588.16,56,3.7,588.16,2025-01-10 18:13:41,2025-01-11 09:37:41
ORD01000315,CUST00258,REST0173,DP0086,2025-01-08,12:21:12,,29,6.0,671.61,2025-01-08 12:21:12,2025-01-09 01:41:12
ORD01004333,CUST00161,REST0044,DP0115,Jan 05 2025,21:20:48,,,,417.93,2025-01-05 21:20:48,2025-01-06 13:47:48
ORD01002903,CUST00387,REST0064,DP0361,25/01/2025,14:55:42,483.65,63,4.1,483.65,2025-01-25 14:55:42,2025-01-26 12:04:42
ORD01007248,CUST00052,REST0190,DP0173,Jan 23 2025,22:15:17,719.87,unknown,3.9,719.87,2025-01-23 22:15:17,2025-01-26 00:37:17
ORD01005114,CUST00084,REST0166,DP0162,2025/01/01,22:49:54,561.57,,4.8,561.57,2025-01-01 22:49:54,2025-01-04 20:41:54
ORD01002968,CUST00450,REST0102,DP0311,2025-01-28,22:44:07,600.64,31,,600.64,2025-01-28 22:44:07,2025-01-30 00:09:07
ORD01004480,CUST00980,REST0071,DP0421,Jan 03 2025,09:18:59,367.37,38,-0.3,367.37,2025-01-03 09:18:59,2025-01-03 13:21:59
ORD01005457,CUST01000,REST0260,DP0158,2025/01/27,19:43:18,660.62,,4.3,660.62,2025-01-27 19:43:18,2025-01-28 02:34:18
ORD01004906,CUST00243,REST0234,DP0383,2025-01-25,19:18:10,394.46,49,,394.46,2025-01-25 19:18:10,2025-01-25 19:51:10
ORD01001856,CUST01112,RESTX9019,DP0269,09/01/2025,19:39:08,,67,,555.55,2025-01-09 19:39:08,2025-01-12 11:20:08
ORD01003781,CUST00574,REST0057,DP0403,2025-01-10,13:42:50,248.77,44,4.4,248.77,2025-01-10 13:42:50,2025-01-11 21:43:50
ORD01001235,CUST00744,REST0168,DP0412,2025-01-29,21:45:02,646.67,,3.9,646.67,2025-01-29 21:45:02,2025-01-30 20:37:02
ORD01006274,CUST00785,RESTX9899,DP0383,2025-01-29,22:00:52,1042.05,53,4.0,1042.05,2025-01-29 22:00:52,2025-01-31 05:05:52
ORD01002571,CUST01067,REST0140,DP0311,Jan 21 2025,15:18:05,364.4,50,3.4,364.4,2025-01-21 15:18:05,2025-01-21 16:58:05
ORD01007433,CUST00666,REST0043,DP0032,03/01/2025,22:32:45,441.19,44,4.5,441.19,2025-01-03 22:32:45,2025-01-04 12:57:45
ORD01000580,CUST00341,REST0250,DP0248,2025/01/01,13:57:33,402.51,46,3.7,402.51,2025-01-01 13:57:33,2025-01-04 02:03:33
ORD01005997,CUST00521,REST0227,DP0105,26/01/2025,22:48:21,668.88,60,4.3,668.88,2025-01-26 22:48:21,2025-01-27 09:29:21
ORD01001621,CUST00492,REST0126,DP0161,Jan 02 2025,21:10:31,,,,567.03,2025-01-02 21:10:31,2025-01-03 21:14:31
ORD01004237,CUST00656,REST0144,DP0409,Jan 01 2025,16:52:24,418.56,22,,418.56,2025-01-01 16:52:24,2025-01-04 06:30:24
ORD01000733,CUST00594,REST0130,DP0386,2025-01-25,13:31:17,449.37,,4.6,449.37,2025-01-25 13:31:17,2025-01-26 20:32:17
ORD01007320,CUST00344,REST0067,DP0238,15/01/2025,19:01:07,,51,4.0,338.7,2025-01-15 19:01:07,2025-01-15 22:27:07
ORD01005795,CUST00373,REST0034,DP0176,2025-01-26,17:02:07,337.31,42,4.0,337.31,2025-01-26 17:02:07,2025-01-27 16:55:07
ORD01003822,CUST00560,REST0158,DP0315,01/01/2025,16:20:43,364.38,,,364.38,2025-01-01 16:20:43,2025-01-03 14:18:43
ORD01001550,CUST00662,REST0269,DP0064,12/01/2025,13:51:36,484.56,35,4.0,484.56,2025-01-12 13:51:36,2025-01-15 07:37:36
ORD01003016,CUST00621,REST0003,DP0082,2025-01-06,22:55:39,514.41,62,4.2,514.41,2025-01-06 22:55:39,2025-01-08 13:34:39
ORD01005652,CUST00005,REST0137,DP0046,Jan 24 2025,16:06:38,,12,6.2,697.19,2025-01-24 16:06:38,2025-01-26 07:26:38
ORD01007885,CUST00236,REST0042,DP0342,Jan 15 2025,14:04:16,222.02,39,3.7,222.02,2025-01-15 14:04:16,2025-01-16 01:24:16
ORD01007741,CUST00490,REST0206,DP0103,2025/01/02,19:57:12,,70,4.4,377.28,2025-01-02 19:57:12,2025-01-03 05:37:12
ORD01001508,CUST00324,RESTX9898,DP0294,Jan 29 2025,07:18:35,,33,3.8,499.82,2025-01-29 07:18:35,2025-01-31 01:09:35
ORD01007884,CUST00813,REST0040,DP0067,2025/01/09,18:18:41,-449.93,-62,3.6,527.84,2025-01-09 18:18:41,2025-01-11 00:32:41
ORD01007319,CUST00436,REST0037,DPX9180,2025/01/08,21:32:58,314.87,25,4.1,314.87,2025-01-08 21:32:58,2025-01-09 08:43:58
ORD01002307,CUST00612,REST0071,DP0369,Jan 31 2025,23:06:23,386.19,50,,386.19,2025-01-31 23:06:23,2025-02-03 18:23:23
ORD01003479,CUST00989,REST0280,DP0039,2025-01-29,19:32:40,,57,,615.16,2025-01-29 19:32:40,2025-01-30 10:17:40
ORD01001531,CUST00203,REST0271,DP0139,2025/01/01,18:53:42,104.9,34,3.7,104.9,2025-01-01 18:53:42,2025-01-04 17:26:42
ORD01006222,CUST00291,REST0190,DP0264,2025/01/09,19:35:25,395.87,,3.4,395.87,2025-01-09 19:35:25,2025-01-09 21:22:25
ORD01004100,CUST00257,REST0269,DPX9563,Jan 02 2025,13:42:20,298.83,58,4.4,298.83,2025-01-02 13:42:20,2025-01-03 07:08:20
ORD01004568,CUST00527,REST0257,DP0008,2025-01-28,22:22:20,573.29,66,,573.29,2025-01-28 22:22:20,2025-01-31 21:56:20
ORD01005263,CUST00770,REST0129,DP0054,2025/01/28,21:16:21,707.98,,4.7,707.98,2025-01-28 21:16:21,2025-01-31 04:36:21
ORD01001082,CUST01007,REST0193,DP0432,23/01/2025,14:37:00,534.43,,4.1,534.43,2025-01-23 14:37:00,2025-01-26 13:01:00
ORD01000115,CUST00956,RESTX9674,DP0256,17/01/2025,15:11:05,,,5.0,274.38,2025-01-17 15:11:05,2025-01-19 12:20:05
ORD01006314,CUST01094,REST0284,DP0155,Jan 26 2025,14:26:29,311.64,37,3.9,311.64,2025-01-26 14:26:29,2025-01-28 21:00:29
ORD01005344,CUST01095,REST0098,DP0048,2025-01-21,22:10:33,-825.12,42,,390.98,2025-01-21 22:10:33,2025-01-22 03:42:33
ORD01007291,CUST00707,REST0202,DP0277,2025-01-14,21:21:16,445.29,,3.9,445.29,2025-01-14 21:21:16,2025-01-15 19:58:16
ORD01000457,CUST00124,REST0056,DP0217,2025/01/25,17:08:15,-676.63,29,,631.94,2025-01-25 17:08:15,2025-01-25 18:37:15
ORD01005093,CUST00602,RESTX9932,DP0212,2025/01/29,15:00:13,651.32,12,,651.32,2025-01-29 15:00:13,2025-01-31 06:26:13
ORD01006144,CUST00765,REST0107,DP0497,28/01/2025,17:47:20,433.42,59,,433.42,2025-01-28 17:47:20,2025-01-30 02:18:20
ORD01004853,CUST00190,REST0056,DP0190,Jan 24 2025,14:30:16,613.66,51,4.4,613.66,2025-01-24 14:30:16,2025-01-26 22:13:16
ORD01007368,CUST00008,RESTX9653,DP0027,2025/01/08,15:18:19,,13,4.5,238.94,2025-01-08 15:18:19,2025-01-09 08:14:19
ORD01005016,CUST00257,REST0286,DP0207,2025/01/10,22:41:04,553.73,,3.5,553.73,2025-01-10 22:41:04,2025-01-13 17:25:04
ORD01003401,CUST01067,REST0081,DP0043,27/01/2025,22:24:35,550.98,40,,550.98,2025-01-27 22:24:35,2025-01-28 12:46:35
ORD01002807,CUST00816,REST0060,DP0141,Jan 19 2025,23:32:02,540.92,64,,540.92,2025-01-19 23:32:02,2025-01-21 12:01:02
ORD01005924,CUST00557,REST0244,DP0486,2025/01/13,12:08:20,,47,3.7,277.39,2025-01-13 12:08:20,2025-01-16 08:28:20
ORD01004148,CUST00734,REST0232,DP0181,Jan 21 2025,13:04:38,,14,,211.06,2025-01-21 13:04:38,2025-01-22 22:30:38
ORD01003684,CUST00863,REST0131,DP0316,07/01/2025,08:13:17,344.89,35,4.9,344.89,2025-01-07 08:13:17,2025-01-09 08:13:17
ORD01004688,CUST00568,REST0053,DP0327,2025/01/13,15:19:34,712.9,20,3.1,712.9,2025-01-13 15:19:34,2025-01-16 14:14:34
ORD01007484,CUST00644,REST0260,DP0241,2025/01/22,19:35:34,637.87,34,3.7,637.87,2025-01-22 19:35:34,2025-01-24 01:57:34
ORD01007547,CUST00618,REST0136,DP0465,2025/01/13,20:49:34,148.26,70,,148.26,2025-01-13 20:49:34,2025-01-14 21:54:34
ORD01003605,CUST00045,REST0117,DP0339,Jan 17 2025,16:47:12,,,,241.49,2025-01-17 16:47:12,2025-01-20 13:57:12
ORD01007606,CUST00249,REST0089,DP0416,2025/01/07,16:43:22,510.26,37,3.6,510.26,2025-01-07 16:43:22,2025-01-09 10:48:22
ORD01007059,CUST00803,REST0282,DP0183,2025-01-22,19:36:37,662.23,,3.1,662.23,2025-01-22 19:36:37,2025-01-24 08:04:37
ORD01007009,CUST00428,REST0053,DP0386,2025/01/29,17:48:54,,44,3.2,308.26,2025-01-29 17:48:54,2025-02-01 09:24:54
ORD01004361,CUST00517,REST0212,DP0238,2025/01/20,23:05:34,,,,312.1,2025-01-20 23:05:34,2025-01-21 07:08:34
ORD01000680,CUST00312,REST0263,DP0416,Jan 02 2025,12:53:17,631.84,64,,631.84,2025-01-02 12:53:17,2025-01-03 10:48:17
ORD01007095,CUSTX93285,REST0047,DP0181,Jan 25 2025,19:30:37,668.95,,4.9,668.95,2025-01-25 19:30:37,2025-01-27 10:47:37
ORD01004286,CUST00593,REST0090,DP0035,Jan 03 2025,09:54:40,631.16,55,5.0,631.16,2025-01-03 09:54:40,2025-01-05 08:46:40
ORD01007190,CUST00055,REST0022,DP0015,2025/01/02,20:32:16,689.54,69,,689.54,2025-01-02 20:32:16,2025-01-04 07:00:16
ORD01005389,CUST00319,REST0059,DP0316,2025-01-12,20:06:14,,,,356.01,2025-01-12 20:06:14,2025-01-14 13:55:14
ORD01004114,CUST00039,REST0056,DP0312,Jan 12 2025,19:43:02,574.59,53,0.4,574.59,2025-01-12 19:43:02,2025-01-15 13:38:02
ORD01002537,CUST00567,REST0074,DP0400,13/01/2025,10:23:01,,41,4.3,507.34,2025-01-13 10:23:01,2025-01-13 12:09:01
ORD01002355,CUST00464,REST0129,DP0412,2025/01/11,14:06:38,413.57,,1.6,413.57,2025-01-11 14:06:38,2025-01-13 13:52:38
ORD01000780,CUST01077,REST0032,DP0428,2025-01-20,13:43:30,,,4.0,188.49,2025-01-20 13:43:30,2025-01-21 04:03:30
ORD01004455,CUST00253,REST0151,DP0373,2025-01-21,12:11:06,,29,3.4,577.82,2025-01-21 12:11:06,2025-01-22 04:33:06
ORD01002079,CUST00109,REST0228,DP0054,2025/01/16,21:16:38,667.67,45,4.0,667.67,2025-01-16 21:16:38,2025-01-19 21:10:38
ORD01006862,CUST00366,REST0181,DPX9407,2025-01-10,14:50:38,486.27,30,3.4,486.27,2025-01-10 14:50:38,2025-01-13 09:47:38
ORD01000800,CUST00116,REST0195,DPX9875,2025/01/13,20:29:45,625.49,73,4.2,625.49,2025-01-13 20:29:45,2025-01-16 13:28:45
ORD01002730,CUST00142,REST0003,DP0319,2025-01-09,20:26:39,,47,3.5,270.73,2025-01-09 20:26:39,2025-01-10 06:04:39
ORD01005180,CUST00888,REST0200,DP0477,21/01/2025,23:24:02,,50,,284.8,2025-01-21 23:24:02,2025-01-23 02:17:02
ORD01001069,CUST00874,REST0153,DP0288,Jan 05 2025,22:51:37,396.09,,4.0,396.09,2025-01-05 22:51:37,2025-01-07 20:22:37
ORD01005011,CUST01065,REST0047,DP0283,2025-01-05,22:08:51,538.15,64,,538.15,2025-01-05 22:08:51,2025-01-07 22:31:51
ORD01000811,CUST01019,RESTX9367,DP0391,Jan 07 2025,20:55:18,-803.74,42,,396.09,2025-01-07 20:55:18,2025-01-10 08:16:18
ORD01002964,CUST00563,REST0111,DP0270,Jan 23 2025,16:06:43,506.0,,4.1,506.0,2025-01-23 16:06:43,2025-01-25 14:56:43
ORD01002289,CUST01041,REST0137,DP0372,2025/01/28,18:53:10,538.94,49,3.7,538.94,2025-01-28 18:53:10,2025-01-29 17:23:10
ORD01004725,CUST00095,REST0238,DP0410,31/01/2025,22:19:17,434.98,,4.5,434.98,2025-01-31 22:19:17,2025-02-03 03:03:17
ORD01006758,CUST00989,REST0103,DP0037,Jan 10 2025,22:36:46,,,,418.38,2025-01-10 22:36:46,2025-01-11 09:30:46
ORD01003200,CUST00838,REST0094,DP0065,2025/01/20,14:22:01,,29,3.6,461.38,2025-01-20 14:22:01,2025-01-21 21:25:01
ORD01007363,CUST00515,REST0155,DP0344,01/01/2025,19:10:23,,52,,566.03,2025-01-01 19:10:23,2025-01-01 20:52:23
ORD01007969,CUST00359,REST0114,DP0090,2025/01/28,18:01:12,383.17,47,4.0,383.17,2025-01-28 18:01:12,2025-01-31 11:14:12
ORD01002151,CUST00124,REST0064,DP0382,2025-01-17,21:23:38,669.34,44,5.0,669.34,2025-01-17 21:23:38,2025-01-20 17:34:38
ORD01002851,CUST00900,REST0035,DP0320,2025/01/09,20:36:41,656.68,,5.0,656.68,2025-01-09 20:36:41,2025-01-11 18:25:41
ORD01003984,CUST00364,REST0194,DP0257,2025/01/26,12:47:44,405.56,46,2.8,405.56,2025-01-26 12:47:44,2025-01-28 12:00:44
ORD01004034,CUSTX93831,REST0270,DP0387,19/01/2025,21:49:14,,,4.4,233.14,2025-01-19 21:49:14,2025-01-21 00:06:14
ORD01004419,CUST00470,REST0045,DP0050,2025-01-10,07:11:00,426.12,41,,426.12,2025-01-10 07:11:00,2025-01-11 18:15:00
ORD01005020,CUST00575,REST0089,DP0475,2025/01/18,19:30:58,,30,4.1,586.75,2025-01-18 19:30:58,2025-01-18 21:39:58
ORD01001722,CUSTX94351,REST0114,DP0241,19/01/2025,17:14:23,,83,4.6,297.14,2025-01-19 17:14:23,2025-01-21 01:03:23
ORD01001890,CUST00105,REST0066,DP0150,Jan 14 2025,12:10:38,401.81,12,4.8,401.81,2025-01-14 12:10:38,2025-01-15 09:12:38
ORD01004934,CUSTX94537,REST0109,DP0441,2025/01/23,14:02:09,506.94,44,4.2,506.94,2025-01-23 14:02:09,2025-01-26 13:06:09
ORD01005504,CUST01019,REST0184,DP0499,Jan 14 2025,16:54:47,307.12,27,3.6,307.12,2025-01-14 16:54:47,2025-01-14 21:13:47
ORD01007265,CUST00535,REST0124,DP0154,2025/01/11,16:28:15,,58,4.3,380.83,2025-01-11 16:28:15,2025-01-12 05:37:15
ORD01004878,CUST01113,REST0152,DP0007,2025/01/18,14:00:31,374.09,61,4.4,374.09,2025-01-18 14:00:31,2025-01-19 20:23:31
ORD01007365,CUST00942,REST0218,DP0132,Jan 07 2025,17:30:31,,,4.4,414.59,2025-01-07 17:30:31,2025-01-10 17:26:31
ORD01007764,CUST00838,REST0227,DP0430,Jan 16 2025,12:23:31,235.56,37,,235.56,2025-01-16 12:23:31,2025-01-17 15:41:31
ORD01005893,CUST00187,REST0038,DP0493,10/01/2025,22:00:21,697.83,51,2.1,697.83,2025-01-10 22:00:21,2025-01-12 20:49:21
ORD01005170,CUST00776,REST0087,DP0351,17/01/2025,21:44:25,500.43,,3.8,500.43,2025-01-17 21:44:25,2025-01-18 03:14:25
ORD01007913,CUST00494,REST0063,DP0198,Jan 01 2025,23:55:17,539.58,45,,539.58,2025-01-01 23:55:17,2025-01-04 03:35:17
ORD01001319,CUST00485,REST0036,DP0184,2025/01/16,22:58:05,717.69,65,3.8,717.69,2025-01-16 22:58:05,2025-01-17 05:04:05
ORD01000919,CUST00792,REST0261,DP0257,01/01/2025,15:29:07,127.53,17,2.7,127.53,2025-01-01 15:29:07,2025-01-02 21:28:07
ORD01003068,CUST00821,REST0007,DP0366,06/01/2025,20:08:27,,47,,214.64,2025-01-06 20:08:27,2025-01-09 07:42:27
ORD01007771,CUST00550,REST0268,DP0173,05/01/2025,20:21:31,627.98,unknown,3.8,627.98,2025-01-05 20:21:31,2025-01-08 07:02:31
ORD01004220,CUST00676,REST0290,DP0156,2025-01-07,15:09:33,398.8,,4.3,398.8,2025-01-07 15:09:33,2025-01-08 14:11:33
ORD01007312,CUST00845,REST0196,DP0284,2025/01/09,23:06:56,564.76,30,4.2,564.76,2025-01-09 23:06:56,2025-01-10 19:28:56
ORD01000810,CUST01011,REST0231,DP0223,2025-01-26,13:50:31,501.91,47,3.7,501.91,2025-01-26 13:50:31,2025-01-26 15:10:31
ORD01003096,CUST00920,REST0234,DP0017,Jan 12 2025,15:00:06,,,4.6,331.42,2025-01-12 15:00:06,2025-01-14 09:35:06
ORD01000032,CUST00027,REST0124,DP0432,2025-01-07,08:35:41,,unknown,,488.01,2025-01-07 08:35:41,2025-01-08 21:34:41
ORD01006393,CUST01080,REST0229,DP0228,Jan 11 2025,13:42:35,684.27,,4.5,684.27,2025-01-11 13:42:35,2025-01-13 04:32:35
ORD01004401,CUST00406,REST0184,DP0355,06/01/2025,19:01:42,309.19,44,3.3,309.19,2025-01-06 19:01:42,2025-01-09 18:31:42
ORD01004911,CUST00016,REST0257,DP0315,2025/01/07,15:13:24,425.16,,5.0,425.16,2025-01-07 15:13:24,2025-01-10 10:40:24
ORD01007961,CUST00897,REST0048,DP0100,2025-01-05,21:34:04,-577.82,50,4.7,285.52,2025-01-05 21:34:04,2025-01-07 07:02:04
ORD01007718,CUST00955,REST0055,DP0350,2025/01/17,20:31:32,239.89,50,4.4,239.89,2025-01-17 20:31:32,2025-01-18 23:49:32
ORD01001439,CUST00569,REST0008,DP0416,2025/01/06,22:26:22,737.33,,3.5,737.33,2025-01-06 22:26:22,2025-01-08 18:19:22
ORD01008000,CUST00206,REST0242,DP0434,2025-01-27,15:18:30,362.22,58,3.7,362.22,2025-01-27 15:18:30,2025-01-30 03:35:30
ORD01002801,CUST00488,REST0110,DP0153,Jan 23 2025,21:31:45,307.21,45,4.1,307.21,2025-01-23 21:31:45,2025-01-26 07:21:45
ORD01002088,CUST00454,REST0215,DP0067,20/01/2025,22:38:38,647.88,36,3.3,647.88,2025-01-20 22:38:38,2025-01-21 09:15:38
ORD01002890,CUST00686,REST0191,DP0400,2025/01/07,15:01:31,,12,2.7,266.75,2025-01-07 15:01:31,2025-01-10 00:03:31
ORD01003517,CUST00169,REST0053,DP0086,2025-01-27,20:14:02,597.92,,4.2,597.92,2025-01-27 20:14:02,2025-01-29 03:55:02
ORD01005850,CUST00331,RESTX9037,DP0472,Jan 04 2025,21:22:42,437.03,59,4.9,437.03,2025-01-04 21:22:42,2025-01-06 07:18:42
ORD01001013,CUST00529,REST0277,DP0152,2025-01-15,22:21:06,637.42,41,0.7,637.42,2025-01-15 22:21:06,2025-01-18 00:19:06
ORD01007503,CUST01040,REST0264,DP0114,Jan 12 2025,20:40:08,,42,3.1,241.71,2025-01-12 20:40:08,2025-01-15 15:51:08
ORD01003323,CUSTX97206,REST0097,DP0495,2025/01/20,22:42:03,731.08,12,3.6,731.08,2025-01-20 22:42:03,2025-01-21 13:47:03
ORD01002889,CUST00161,REST0002,DP0104,01/01/2025,23:37:52,,49,4.9,518.41,2025-01-01 23:37:52,2025-01-02 08:33:52
ORD01004045,CUST00258,REST0231,DP0260,2025/01/14,09:38:21,289.97,45,,289.97,2025-01-14 09:38:21,2025-01-16 15:46:21
ORD01004669,CUST00900,REST0098,DP0162,2025/01/28,20:59:47,582.02,unknown,5.0,582.02,2025-01-28 20:59:47,2025-01-29 02:31:47
ORD01002753,CUST00108,REST0024,DP0113,2025/01/05,22:35:28,802.71,66,2.9,802.71,2025-01-05 22:35:28,2025-01-07 07:33:28
ORD01005322,CUST00653,REST0243,DP0310,20/01/2025,20:32:38,369.65,44,,369.65,2025-01-20 20:32:38,2025-01-23 13:43:38
ORD01003069,CUST00675,REST0019,DP0236,Jan 05 2025,21:18:45,,56,,254.2,2025-01-05 21:18:45,2025-01-06 15:54:45
ORD01002702,CUST00150,REST0212,DP0225,2025-01-11,23:51:21,,36,4.5,413.17,2025-01-11 23:51:21,2025-01-14 15:46:21
ORD01000736,CUST00221,RESTX9498,DP0317,Jan 19 2025,20:47:04,,,5.0,526.21,2025-01-19 20:47:04,2025-01-22 12:22:04
ORD01004192,CUST00370,REST0219,DP0128,16/01/2025,20:31:36,,60,2.9,347.56,2025-01-16 20:31:36,2025-01-17 12:26:36
ORD01006663,CUST00497,REST0145,DPX9890,2025-01-21,23:49:37,555.18,20,2.9,555.18,2025-01-21 23:49:37,2025-01-24 16:44:37
ORD01006376,CUST00940,REST0030,DP0465,2025-01-10,08:50:55,,,2.9,629.3,2025-01-10 08:50:55,2025-01-13 00:37:55
ORD01001426,CUST00115,REST0274,DP0102,2025-01-01,17:18:06,,57,,412.69,2025-01-01 17:18:06,2025-01-02 01:13:06
ORD01002498,CUST00227,REST0139,DP0332,2025-01-27,08:41:08,305.44,,4.8,305.44,2025-01-27 08:41:08,2025-01-30 04:06:08
ORD01000873,CUST01010,REST0104,DP0326,2025/01/02,19:36:39,450.43,26,,450.43,2025-01-02 19:36:39,2025-01-03 05:25:39
ORD01007497,CUST00189,REST0054,DP0039,17/01/2025,19:47:50,-252.74,38,4.3,515.77,2025-01-17 19:47:50,2025-01-19 06:32:50
ORD01004115,CUST00147,REST0008,DP0494,2025/01/23,17:25:46,250.64,,5.8,250.64,2025-01-23 17:25:46,2025-01-23 20:51:46
ORD01000380,CUST00192,REST0076,DP0131,Jan 06 2025,15:23:29,,40,,617.46,2025-01-06 15:23:29,2025-01-09 02:50:29
ORD01000533,CUST00166,REST0210,DP0328,Jan 27 2025,19:55:01,559.99,43,,559.99,2025-01-27 19:55:01,2025-01-30 00:09:01
ORD01003158,CUST00441,RESTX9436,DP0045,02/01/2025,14:38:17,,37,5.0,468.67,2025-01-02 14:38:17,2025-01-04 01:54:17
ORD01002613,CUST00026,REST0069,DP0079,Jan 04 2025,20:30:13,,60,,224.06,2025-01-04 20:30:13,2025-01-05 18:36:13
ORD01003639,CUST00843,REST0258,DP0408,23/01/2025,17:40:02,NA,24,3.7,209.07,2025-01-23 17:40:02,2025-01-26 11:21:02
ORD01002073,CUST00447,REST0112,DP0013,Jan 02 2025,23:32:29,332.11,,,332.11,2025-01-02 23:32:29,2025-01-05 15:52:29
ORD01001978,CUSTX96192,REST0021,DP0195,2025/01/19,19:15:55,545.74,unknown,6.2,545.74,2025-01-19 19:15:55,2025-01-21 04:06:55
ORD01002546,CUST00716,REST0080,DP0271,22/01/2025,13:44:08,371.16,,,371.16,2025-01-22 13:44:08,2025-01-23 06:17:08
ORD01005882,CUST00195,REST0217,DP0436,16/01/2025,22:15:59,,53,4.2,281.35,2025-01-16 22:15:59,2025-01-17 08:39:59
ORD01004893,CUST00310,REST0149,DP0162,22/01/2025,21:04:50,573.7,44,3.5,573.7,2025-01-22 21:04:50,2025-01-23 16:11:50
ORD01001847,CUST00619,REST0022,DP0345,Jan 05 2025,09:52:12,453.81,48,4.3,453.81,2025-01-05 09:52:12,2025-01-05 10:05:12
ORD01000949,CUST00181,REST0089,DP0246,17/01/2025,15:47:45,881.92,68,3.0,881.92,2025-01-17 15:47:45,2025-01-18 23:14:45
ORD01005695,CUST00093,REST0233,DP0456,2025-01-20,14:55:35,,26,3.9,79.0,2025-01-20 14:55:35,2025-01-22 11:43:35
ORD01002389,CUST00668,REST0018,DP0153,2025/01/08,20:32:54,575.12,,3.8,575.12,2025-01-08 20:32:54,2025-01-11 12:30:54
ORD01000305,CUST00619,REST0199,DP0184,11/01/2025,19:47:51,,46,,79.0,2025-01-11 19:47:51,2025-01-11 23:57:51
ORD01003908,CUST00039,REST0005,DP0217,2025-01-04,19:32:34,647.62,58,,647.62,2025-01-04 19:32:34,2025-01-07 03:56:34
ORD01003624,CUST00372,REST0206,DP0056,2025-01-29,13:41:14,607.01,27,,607.01,2025-01-29 13:41:14,2025-02-01 02:52:14
