order_id,customer_id,restaurant_id,partner_id,order_date,order_time,order_amount,delivery_time,rating,payment_amount,created_at,updated_at,promo_code
ORD02001532,CUST00597,REST0237,DP0454,Feb 20 2025,13:51:13,79,,5.0,367.29,2025-02-20 13:51:13,2025-02-23 04:38:13,SAVE50
ORD02007975,CUST00745,REST0187,DP0019,2025/02/10,14:37:21,,37,4.7,148.53,2025-02-10 14:37:21,2025-02-12 20:30:21,
ORD02000486,CUST00938,REST0010,DP0123,2025-02-26,20:50:18,332.1,52,,332.1,2025-02-26 20:50:18,2025-02-28 17:13:18,WELCOME100
ORD02004480,CUST00391,REST0106,DP0092,2025-02-24,22:13:21,240.1,,,240.1,2025-02-24 22:13:21,2025-02-27 05:29:21,DINNERDEAL
ORD02005653,CUST00091,REST0144,DP0310,2025/02/09,20:57:08,,,3.5,360.53,2025-02-09 20:57:08,2025-02-10 16:01:08,
ORD02001196,CUST00028,REST0112,DP0305,19/02/2025,23:57:00,228.12,58,4.0,228.12,2025-02-19 23:57:00,2025-02-21 17:37:00,SAVE50
ORD02002482,CUST00400,REST0155,DP0296,Feb 05 2025,18:20:15,442.17,55,,442.17,2025-02-05 18:20:15,2025-02-07 15:55:15,WEEKEND75
ORD02002789,CUST00532,REST0194,DP0120,Feb 10 2025,20:50:14,399.85,63,4.4,399.85,2025-02-10 20:50:14,2025-02-11 21:22:14,WELCOME100
ORD02003266,CUST01056,REST0118,DP0110,2025-02-04,22:26:14,,56,,444.52,2025-02-04 22:26:14,2025-02-06 07:03:14,NEWUSER
ORD02003075,CUST00660,REST0264,DP0008,Feb 18 2025,09:29:34,220.36,,4.0,220.36,2025-02-18 09:29:34,2025-02-18 22:06:34,DINNERDEAL
ORD02004445,CUST00030,REST0072,DP0218,2025/02/25,22:03:09,468.45,,3.6,468.45,2025-02-25 22:03:09,2025-02-26 19:50:09,WEEKEND75
ORD02000632,CUST00971,REST0258,DP0495,Feb 15 2025,16:45:18,576.6,24,3.5,576.6,2025-02-15 16:45:18,2025-02-16 05:16:18,
ORD02003304,CUST00684,REST0164,DP0100,Feb 07 2025,08:33:39,246.02,60,3.5,246.02,2025-02-07 08:33:39,2025-02-07 10:34:39,WELCOME100
ORD02006995,CUST00759,REST0113,DP0298,2025-02-19,19:27:14,,,3.5,663.35,2025-02-19 19:27:14,2025-02-22 19:12:14,DINNERDEAL
ORD02004657,CUST00307,REST0284,DP0112,2025-02-08,13:48:59,684.31,24,,684.31,2025-02-08 13:48:59,2025-02-11 13:04:59,WELCOME100
ORD02002073,CUST00055,REST0223,DP0253,2025-02-26,21:35:49,225.87,,4.4,225.87,2025-02-26 21:35:49,2025-02-27 09:47:49,NEWUSER
ORD02007770,CUST00012,REST0193,DP0072,Feb 10 2025,17:59:58,632.73,27,4.4,632.73,2025-02-10 17:59:58,2025-02-13 15:10:58,FREESHIP
ORD02000661,CUST00606,REST0236,DP0416,20/02/2025,20:53:59,,58,,268.91,2025-02-20 20:53:59,2025-02-21 00:19:59,FREESHIP
ORD02001769,CUST00872,REST0131,DP0097,Feb 10 2025,15:50:48,444.04,25,4.1,444.04,2025-02-10 15:50:48,2025-02-11 13:47:48,SAVE50
ORD02002106,CUST00281,REST0242,DP0401,2025-02-09,22:44:33,578.67,48,4.7,578.67,2025-02-09 22:44:33,2025-02-11 05:19:33,DINNERDEAL
ORD02001130,CUST00476,REST0154,DP0219,2025/02/17,16:50:37,,45,3.7,461.23,2025-02-17 16:50:37,2025-02-18 11:54:37,DINNERDEAL
ORD02002865,CUSTX98678,REST0022,DP0052,2025/02/26,14:16:28,222.86,,4.5,222.86,2025-02-26 14:16:28,2025-02-27 21:55:28,WEEKEND75
ORD02003955,CUST00744,REST0116,DP0452,Feb 07 2025,18:48:43,NA,44,,358.92,2025-02-07 18:48:43,2025-02-10 10:29:43,
ORD02003378,CUST00182,REST0068,DP0188,2025-02-14,19:48:36,110.61,22,4.9,110.61,2025-02-14 19:48:36,2025-02-15 21:52:36,
ORD02007295,CUST00059,REST0260,DP0080,01/02/2025,21:23:15,312.21,60,5.8,312.21,2025-02-01 21:23:15,2025-02-03 11:00:15,WELCOME100
ORD02001823,CUST00275,REST0237,DP0048,2025/02/07,21:08:54,,64,4.5,276.77,2025-02-07 21:08:54,2025-02-10 10:15:54,SAVE50
ORD02004599,CUST00713,REST0290,DP0065,2025-02-06,20:53:37,433.16,,,433.16,2025-02-06 20:53:37,2025-02-09 09:40:37,WELCOME100
ORD02003943,CUST00472,REST0280,DP0203,Feb 25 2025,19:58:58,,50,4.8,807.61,2025-02-25 19:58:58,2025-02-25 23:30:58,
ORD02002934,CUST00058,REST0220,DP0098,2025/02/07,20:27:27,145.17,46,3.5,145.17,2025-02-07 20:27:27,2025-02-09 12:45:27,FREESHIP
ORD02000716,CUST00923,REST0060,DP0274,2025-02-27,20:20:14,,53,5.0,336.76,2025-02-27 20:20:14,2025-02-28 19:31:14,WELCOME100
ORD02001689,CUST01019,REST0158,DP0383,2025/02/08,18:18:28,413.26,57,6.3,413.26,2025-02-08 18:18:28,2025-02-09 19:34:28,FREESHIP
ORD02000345,CUST01003,REST0074,DP0495,Feb 23 2025,19:02:59,533.93,65,4.6,533.93,2025-02-23 19:02:59,2025-02-26 13:33:59,FREESHIP
ORD02004167,CUST00979,REST0050,DP0237,10/02/2025,15:42:41,276.16,unknown,3.9,276.16,2025-02-10 15:42:41,2025-02-10 21:25:41,FREESHIP
ORD02004379,CUSTX93443,REST0109,DP0364,Feb 25 2025,19:29:21,499.99,,4.8,499.99,2025-02-25 19:29:21,2025-02-28 02:43:21,WELCOME100
ORD02003669,CUST00638,REST0290,DP0338,2025-02-01,14:08:09,306.66,,-0.7,306.66,2025-02-01 14:08:09,2025-02-02 21:27:09,NEWUSER
ORD02003356,CUST00368,RESTX9905,DP0106,2025/02/11,19:37:45,249.38,56,3.8,249.38,2025-02-11 19:37:45,2025-02-13 20:30:45,FREESHIP
ORD02005999,CUST00518,REST0226,DP0302,23/02/2025,13:56:41,461.91,44,4.5,461.91,2025-02-23 13:56:41,2025-02-24 12:56:41,WEEKEND75
ORD02007208,CUST00432,REST0110,DP0038,2025/02/15,22:56:52,721.42,55,4.3,721.42,2025-02-15 22:56:52,2025-02-17 03:06:52,WEEKEND75
ORD02001424,CUST00023,REST0258,DP0319,05/02/2025,20:51:56,758.53,56,3.7,758.53,2025-02-05 20:51:56,2025-02-06 19:22:56,
ORD02006192,CUST00984,REST0088,DP0383,2025/02/18,20:09:29,,39,3.5,572.45,2025-02-18 20:09:29,2025-02-19 04:02:29,
ORD02005452,CUST00885,REST0244,DP0043,13/02/2025,20:48:27,,60,5.0,239.05,2025-02-13 20:48:27,2025-02-14 23:55:27,
ORD02001709,CUST00027,REST0059,DP0456,Feb 04 2025,22:35:18,493.92,,4.4,493.92,2025-02-04 22:35:18,2025-02-07 13:48:18,SAVE50
ORD02007184,CUST00100,REST0045,DP0184,Feb 22 2025,22:36:41,386.73,,3.7,386.73,2025-02-22 22:36:41,2025-02-24 11:12:41,DINNERDEAL
ORD02002466,CUST00278,REST0142,DP0235,Feb 06 2025,18:08:57,407.58,39,4.0,407.58,2025-02-06 18:08:57,2025-02-07 21:15:57,DINNERDEAL
ORD02004744,CUST00675,REST0068,DP0162,2025-02-23,21:48:24,416.87,55,3.9,416.87,2025-02-23 21:48:24,2025-02-24 02:05:24,NEWUSER
ORD02001145,CUST00856,REST0254,DP0424,04/02/2025,22:36:51,180.24,,4.5,180.24,2025-02-04 22:36:51,2025-02-05 03:08:51,FREESHIP
ORD02004101,CUST00754,REST0110,DP0078,Feb 26 2025,16:09:39,,51,3.7,372.0,2025-02-26 16:09:39,2025-02-27 01:02:39,WEEKEND75
ORD02003718,CUST00788,REST0221,DP0050,2025-02-03,12:07:59,,38,4.0,529.3,2025-02-03 12:07:59,2025-02-03 20:16:59,FREESHIP
ORD02005358,CUST00226,REST0192,DP0299,26/02/2025,17:54:13,562.26,37,4.7,562.26,2025-02-26 17:54:13,2025-02-27 12:07:13,WEEKEND75
ORD02000639,CUST00105,REST0039,DP0204,2025/02/12,17:41:36,461.76,,4.6,461.76,2025-02-12 17:41:36,2025-02-15 03:28:36,NEWUSER
ORD02003809,CUST00105,REST0278,DP0105,2025/02/27,23:12:07,500.3,43,3.4,500.3,2025-02-27 23:12:07,2025-02-28 23:38:07,WELCOME100
ORD02001185,CUST00256,REST0234,DP0452,2025/02/27,15:34:38,224.79,24,3.8,224.79,2025-02-27 15:34:38,2025-02-28 18:52:38,DINNERDEAL
ORD02005450,CUST00642,REST0003,DP0078,Feb 14 2025,22:37:43,,51,,499.03,2025-02-14 22:37:43,2025-02-17 11:33:43,NEWUSER
ORD02007031,CUST00052,REST0147,DP0347,2025-02-11,22:30:46,,52,4.6,189.88,2025-02-11 22:30:46,2025-02-12 15:16:46,SAVE50
ORD02005646,CUST00354,REST0032,DP0040,2025/02/22,19:27:27,,35,,113.63,2025-02-22 19:27:27,2025-02-24 04:03:27,NEWUSER
ORD02004467,CUST00746,REST0180,DP0025,2025-02-10,22:52:46,750.79,,4.6,750.79,2025-02-10 22:52:46,2025-02-12 04:19:46,DINNERDEAL
ORD02003260,CUST00137,REST0281,DP0206,28/02/2025,22:18:49,547.28,40,6.1,547.28,2025-02-28 22:18:49,2025-03-02 19:02:49,DINNERDEAL
ORD02002349,CUST00728,REST0240,DP0119,Feb 26 2025,16:32:50,588.53,,3.9,588.53,2025-02-26 16:32:50,2025-02-26 22:56:50,WEEKEND75
ORD02000877,CUST00282,REST0188,DP0208,2025-02-17,12:12:44,,,4.5,405.21,2025-02-17 12:12:44,2025-02-17 23:48:44,WEEKEND75
ORD02002932,CUST00540,REST0112,DP0475,Feb 28 2025,13:11:30,236.75,43,4.7,236.75,2025-02-28 13:11:30,2025-03-02 19:50:30,NEWUSER
ORD02004332,CUST00882,REST0053,DP0220,20/02/2025,12:52:19,,15,4.6,841.87,2025-02-20 12:52:19,2025-02-22 08:12:19,SAVE50
ORD02002610,CUST00898,REST0008,DP0196,2025/02/13,19:40:12,278.15,42,,278.15,2025-02-13 19:40:12,2025-02-13 19:52:12,SAVE50
ORD02005438,CUST00645,REST0030,DP0053,2025-02-18,17:45:39,462.19,42,4.6,462.19,2025-02-18 17:45:39,2025-02-21 10:03:39,NEWUSER
ORD02005617,CUST00248,REST0027,DP0385,16/02/2025,20:54:08,557.76,,4.9,557.76,2025-02-16 20:54:08,2025-02-18 03:31:08,WEEKEND75
ORD02005081,CUST00315,REST0233,DP0189,2025-02-27,21:53:28,284.71,50,,284.71,2025-02-27 21:53:28,2025-03-02 19:30:28,DINNERDEAL
ORD02000690,CUST00554,REST0216,DPX9968,12/02/2025,09:01:01,481.87,23,3.7,481.87,2025-02-12 09:01:01,2025-02-13 17:59:01,FREESHIP
ORD02002173,CUST00409,REST0011,DP0015,27/02/2025,09:59:56,546.14,46,4.5,546.14,2025-02-27 09:59:56,2025-03-02 08:21:56,NEWUSER
ORD02001743,CUST01102,REST0075,DP0171,2025/02/28,22:15:08,,24,3.7,413.11,2025-02-28 22:15:08,2025-03-01 03:53:08,NEWUSER
ORD02002438,CUST00812,RESTX9192,DP0303,23/02/2025,14:44:33,663.07,41,4.5,663.07,2025-02-23 14:44:33,2025-02-24 15:33:33,DINNERDEAL
ORD02004759,CUST00380,REST0214,DP0422,13/02/2025,20:11:39,,63,-0.4,493.32,2025-02-13 20:11:39,2025-02-16 11:57:39,
ORD02007118,CUST00087,REST0144,DP0486,Feb 15 2025,20:08:29,,59,4.1,79.0,2025-02-15 20:08:29,2025-02-17 01:01:29,
ORD02002180,CUST00942,REST0270,DP0018,04/02/2025,16:31:45,,66,3.7,218.26,2025-02-04 16:31:45,2025-02-07 04:37:45,NEWUSER
ORD02006339,CUST01134,REST0204,DP0170,Feb 05 2025,16:59:30,436.67,40,4.0,436.67,2025-02-05 16:59:30,2025-02-07 06:58:30,WELCOME100
ORD02004658,CUST00640,REST0191,DP0208,14/02/2025,20:55:30,717.25,,4.3,717.25,2025-02-14 20:55:30,2025-02-16 09:04:30,
ORD02006095,CUST00941,REST0227,DP0009,2025/02/03,18:58:40,554.73,,4.2,554.73,2025-02-03 18:58:40,2025-02-04 01:57:40,NEWUSER
ORD02006170,CUST01087,REST0099,DP0420,2025-02-12,21:56:20,641.52,36,3.9,641.52,2025-02-12 21:56:20,2025-02-15 11:06:20,NEWUSER
ORD02001677,CUST01047,REST0234,DP0130,2025/02/11,23:38:43,,35,,573.19,2025-02-11 23:38:43,2025-02-12 03:42:43,WELCOME100
ORD02004909,CUST00406,REST0145,DP0073,2025-02-14,22:48:27,,,3.9,152.07,2025-02-14 22:48:27,2025-02-15 06:15:27,WEEKEND75
ORD02005727,CUST00474,REST0042,DP0477,21/02/2025,12:35:30,470.54,27,4.7,470.54,2025-02-21 12:35:30,2025-02-21 22:26:30,SAVE50
ORD02002358,CUST00885,REST0183,DP0433,2025-02-05,21:10:32,375.55,26,3.4,375.55,2025-02-05 21:10:32,2025-02-07 07:24:32,DINNERDEAL
ORD02002452,CUST00953,REST0238,DP0494,2025-02-02,22:10:01,668.29,98,3.6,668.29,2025-02-02 22:10:01,2025-02-04 08:21:01,DINNERDEAL
ORD02005649,CUST00634,REST0178,DP0217,Feb 02 2025,17:20:49,,65,3.5,327.9,2025-02-02 17:20:49,2025-02-05 15:20:49,
ORD02007691,CUST00838,REST0141,DP0212,2025-02-23,18:09:14,,46,3.0,380.87,2025-02-23 18:09:14,2025-02-24 20:19:14,DINNERDEAL
ORD02002579,CUST00991,REST0207,DP0440,Feb 13 2025,20:42:05,602.66,12,,602.66,2025-02-13 20:42:05,2025-02-15 01:26:05,WEEKEND75
ORD02002520,CUST00635,REST0215,DP0403,13/02/2025,15:06:43,100.51,57,4.3,100.51,2025-02-13 15:06:43,2025-02-14 11:16:43,
ORD02007247,CUSTX94938,REST0009,DP0117,2025-02-10,22:31:16,,,3.7,320.04,2025-02-10 22:31:16,2025-02-13 11:01:16,WELCOME100
ORD02000537,CUST00132,REST0184,DP0049,2025/02/12,19:18:48,599.51,37,3.0,599.51,2025-02-12 19:18:48,2025-02-14 03:06:48,SAVE50
ORD02003972,CUST00833,REST0255,DP0275,2025-02-27,22:20:30,,,,396.5,2025-02-27 22:20:30,2025-03-01 12:52:30,SAVE50
ORD02002776,CUST00551,RESTX9615,DP0443,2025-02-06,22:10:04,,70,4.6,487.1,2025-02-06 22:10:04,2025-02-09 01:10:04,DINNERDEAL
ORD02006717,CUST00977,REST0288,DP0232,2025/02/05,19:07:51,424.45,50,4.6,424.45,2025-02-05 19:07:51,2025-02-06 03:37:51,WELCOME100
ORD02003742,CUST00914,REST0020,DP0148,2025-02-04,20:23:50,,,,444.15,2025-02-04 20:23:50,2025-02-07 03:31:50,NEWUSER
ORD02005784,CUST00204,REST0096,DP0395,2025/02/24,23:05:25,585.01,unknown,5.0,585.01,2025-02-24 23:05:25,2025-02-25 00:01:25,
ORD02002548,CUST00693,REST0249,DP0339,Feb 10 2025,09:56:50,484.62,,5.0,484.62,2025-02-10 09:56:50,2025-02-11 20:56:50,FREESHIP
ORD02004212,CUST00308,REST0188,DP0425,Feb 14 2025,20:34:36,614.03,,,614.03,2025-02-14 20:34:36,2025-02-16 02:38:36,FREESHIP
ORD02007357,CUST00934,REST0186,DP0412,2025-02-23,21:14:17,,64,,570.27,2025-02-23 21:14:17,2025-02-26 04:17:17,SAVE50
ORD02005350,CUST00886,REST0147,DP0008,04/02/2025,21:05:22,,84,3.3,339.09,2025-02-04 21:05:22,2025-02-07 13:24:22,SAVE50
ORD02002059,CUST00920,REST0001,DP0027,04/02/2025,23:34:25,,,,298.44,2025-02-04 23:34:25,2025-02-05 23:28:25,WELCOME100
ORD02006773,CUST00679,REST0249,DP0270,05/02/2025,20:53:30,463.65,,3.0,463.65,2025-02-05 20:53:30,2025-02-08 15:06:30,FREESHIP
ORD02002512,CUST00160,REST0136,DP0341,2025-02-20,22:53:35,294.16,47,3.4,294.16,2025-02-20 22:53:35,2025-02-21 19:15:35,SAVE50
ORD02000230,CUST00121,REST0285,DP0090,2025/02/04,21:46:02,744.62,39,4.4,744.62,2025-02-04 21:46:02,2025-02-06 10:20:02,FREESHIP
ORD02001624,CUST00438,REST0149,DP0059,2025/02/28,10:33:39,367.45,48,3.2,367.45,2025-02-28 10:33:39,2025-03-03 09:44:39,NEWUSER
ORD02003635,CUST01070,REST0021,DP0431,Feb 28 2025,22:09:26,161.45,unknown,4.6,161.45,2025-02-28 22:09:26,2025-03-02 11:16:26,NEWUSER
ORD02007570,CUST00906,REST0193,DP0033,Feb 04 2025,12:12:29,233.97,34,4.6,233.97,2025-02-04 12:12:29,2025-02-05 14:13:29,FREESHIP
ORD02002995,CUST00886,REST0141,DP0186,04/02/2025,18:26:25,,,,324.15,2025-02-04 18:26:25,2025-02-05 19:49:25,FREESHIP
ORD02002253,CUST00520,REST0211,DP0367,Feb 25 2025,09:11:26,79,13,,355.87,2025-02-25 09:11:26,2025-02-26 04:53:26,SAVE50
ORD02001475,CUST00183,REST0155,DP0038,2025-02-25,13:08:12,271.21,40,5.0,271.21,2025-02-25 13:08:12,2025-02-26 08:47:12,DINNERDEAL
ORD02000344,CUST00954,REST0188,DP0323,Feb 08 2025,16:37:56,514.45,47,,514.45,2025-02-08 16:37:56,2025-02-10 21:53:56,SAVE50
ORD02000507,CUST00972,REST0242,DP0191,2025-02-16,20:35:19,877.61,67,3.3,877.61,2025-02-16 20:35:19,2025-02-17 18:27:19,SAVE50
ORD02000463,CUST00727,REST0200,DP0337,Feb 02 2025,19:25:17,572.32,,5.0,572.32,2025-02-02 19:25:17,2025-02-04 13:44:17,NEWUSER
ORD02007589,CUST00428,REST0113,DP0299,2025/02/03,22:16:18,750.98,51,4.1,750.98,2025-02-03 22:16:18,2025-02-04 13:39:18,
ORD02002071,CUST00465,REST0244,DP0012,20/02/2025,07:46:25,438.13,48,2.9,438.13,2025-02-20 07:46:25,2025-02-20 14:57:25,DINNERDEAL
ORD02004701,CUST00645,REST0146,DP0145,2025/02/27,19:27:42,729.05,46,4.0,729.05,2025-02-27 19:27:42,2025-03-01 19:44:42,WELCOME100
ORD02005900,CUST00876,REST0130,DP0249,Feb 26 2025,22:37:40,358.49,-34,,358.49,2025-02-26 22:37:40,2025-03-01 07:10:40,SAVE50
ORD02004746,CUST00390,REST0159,DP0300,2025/02/23,14:58:52,248.78,46,5.0,248.78,2025-02-23 14:58:52,2025-02-26 09:01:52,
ORD02003626,CUST00492,REST0088,DP0054,2025-02-22,17:50:07,413.94,53,,413.94,2025-02-22 17:50:07,2025-02-24 23:43:07,DINNERDEAL
ORD02001387,CUST00223,REST0131,DP0260,2025/02/19,19:04:52,,,4.0,237.85,2025-02-19 19:04:52,2025-02-19 22:05:52,WEEKEND75
ORD02006306,CUST00475,REST0280,DP0176,2025/02/20,12:57:16,228.01,54,4.5,228.01,2025-02-20 12:57:16,2025-02-21 16:09:16,FREESHIP
ORD02002666,CUST00824,REST0031,DP0404,2025-02-06,12:00:07,79,44,3.0,159.18,2025-02-06 12:00:07,2025-02-08 11:25:07,
ORD02004823,CUST00206,REST0199,DP0381,2025-02-18,15:12:26,592.76,43,,592.76,2025-02-18 15:12:26,2025-02-19 00:11:26,NEWUSER
ORD02002010,CUST00450,REST0077,DP0418,2025/02/10,09:20:08,209.7,68,3.5,209.7,2025-02-10 09:20:08,2025-02-11 00:39:08,FREESHIP
ORD02001894,CUST00790,REST0268,DP0112,27/02/2025,21:22:42,192.95,,4.3,192.95,2025-02-27 21:22:42,2025-03-01 11:10:42,DINNERDEAL
ORD02006272,CUST00163,REST0273,DP0020,09/02/2025,09:11:36,591.41,32,3.3,591.41,2025-02-09 09:11:36,2025-02-09 20:12:36,
ORD02007461,CUST00311,REST0197,DP0197,2025/02/10,20:10:34,,,4.1,302.53,2025-02-10 20:10:34,2025-02-13 09:17:34,WEEKEND75
ORD02007674,CUST00999,REST0078,DP0285,01/02/2025,20:57:20,430.47,41,4.4,430.47,2025-02-01 20:57:20,2025-02-03 13:03:20,FREESHIP
ORD02006537,CUST00537,REST0234,DP0334,2025/02/19,23:42:42,495.89,56,,495.89,2025-02-19 23:42:42,2025-02-22 07:55:42,FREESHIP
ORD02004622,CUST00411,REST0031,DP0121,2025-02-18,09:05:24,197.56,,0.2,197.56,2025-02-18 09:05:24,2025-02-21 04:31:24,WEEKEND75
ORD02001965,CUST00746,REST0007,DP0343,2025-02-04,10:09:39,,45,,664.09,2025-02-04 10:09:39,2025-02-07 01:55:39,WEEKEND75
ORD02007941,CUST00376,REST0092,DP0079,Feb 14 2025,08:48:53,352.66,41,3.9,352.66,2025-02-14 08:48:53,2025-02-16 07:51:53,SAVE50
ORD02006769,CUST00315,REST0063,DP0217,2025/02/01,23:50:41,-506.92,,4.6,358.59,2025-02-01 23:50:41,2025-02-04 07:55:41,FREESHIP
ORD02003321,CUST00153,RESTX9854,DP0296,2025/02/22,14:02:52,638.19,45,,638.19,2025-02-22 14:02:52,2025-02-23 20:13:52,NEWUSER
ORD02001652,CUST00441,REST0126,DP0005,Feb 18 2025,21:44:39,515.72,49,4.9,515.72,2025-02-18 21:44:39,2025-02-19 07:00:39,NEWUSER
ORD02005637,CUST01117,REST0275,DP0103,Feb 17 2025,14:48:37,,,,91.88,2025-02-17 14:48:37,2025-02-18 21:37:37,DINNERDEAL
ORD02006508,CUST01034,REST0182,DP0164,26/02/2025,07:32:01,,46,4.0,462.71,2025-02-26 07:32:01,2025-02-27 07:53:01,
ORD02005374,CUST00277,REST0062,DP0255,2025/02/22,21:52:39,174.3,,3.7,174.3,2025-02-22 21:52:39,2025-02-25 08:31:39,DINNERDEAL
ORD02007216,CUST00568,REST0117,DP0229,Feb 22 2025,21:30:17,,,3.7,89.26,2025-02-22 21:30:17,2025-02-25 06:44:17,WELCOME100
ORD02003423,CUST01046,REST0001,DP0234,20/02/2025,21:33:01,506.43,43,3.6,506.43,2025-02-20 21:33:01,2025-02-23 01:21:01,WEEKEND75
ORD02000075,CUST00796,REST0080,DP0434,2025/02/28,23:20:57,809.01,28,4.5,809.01,2025-02-28 23:20:57,2025-03-02 03:49:57,WEEKEND75
ORD02006278,CUST01103,REST0201,DP0254,Feb 27 2025,22:51:13,485.93,42,5.3,485.93,2025-02-27 22:51:13,2025-03-01 06:33:13,WELCOME100
ORD02004924,CUST00285,REST0221,DP0286,2025/02/27,12:34:39,,38,,261.74,2025-02-27 12:34:39,2025-03-01 22:55:39,SAVE50
ORD02006207,CUST00472,REST0116,DP0465,Feb 22 2025,13:34:30,410.18,45,,410.18,2025-02-22 13:34:30,2025-02-23 17:55:30,FREESHIP
ORD02006237,CUST01137,REST0064,DPX9166,2025-02-20,15:01:55,79,12,3.5,172.67,2025-02-20 15:01:55,2025-02-23 02:40:55,FREESHIP
ORD02007311,CUST00142,REST0218,DP0176,2025/02/10,13:31:18,511.96,52,3.7,511.96,2025-02-10 13:31:18,2025-02-12 19:25:18,WEEKEND75
ORD02000295,CUST00324,REST0111,DP0384,03/02/2025,19:10:04,483.21,,3.2,483.21,2025-02-03 19:10:04,2025-02-05 14:16:04,
ORD02000355,CUST00197,REST0016,DP0463,Feb 11 2025,16:40:12,,35,,545.44,2025-02-11 16:40:12,2025-02-12 21:19:12,SAVE50
ORD02003034,CUST00924,REST0136,DP0234,Feb 03 2025,22:37:14,288.81,,3.2,288.81,2025-02-03 22:37:14,2025-02-04 20:05:14,
ORD02002097,CUST00235,REST0012,DP0211,2025/02/21,20:49:28,,32,4.0,231.8,2025-02-21 20:49:28,2025-02-22 17:26:28,
ORD02007723,CUST00847,REST0268,DP0443,Feb 24 2025,19:05:00,398.37,,,398.37,2025-02-24 19:05:00,2025-02-27 16:43:00,WEEKEND75
ORD02007408,CUSTX99151,REST0181,DP0050,11/02/2025,22:18:05,,57,,247.11,2025-02-11 22:18:05,2025-02-12 13:49:05,SAVE50
ORD02003476,CUST00595,REST0148,DP0082,Feb 09 2025,09:17:02,805.46,39,4.3,805.46,2025-02-09 09:17:02,2025-02-11 02:05:02,WEEKEND75
ORD02000229,CUST00188,REST0070,DP0272,2025/02/21,20:48:08,525.07,56,,525.07,2025-02-21 20:48:08,2025-02-24 13:43:08,
ORD02004148,CUST00469,REST0022,DP0157,Feb 28 2025,22:19:22,499.1,60,5.7,499.1,2025-02-28 22:19:22,2025-03-01 19:15:22,NEWUSER
ORD02007365,CUST00701,REST0027,DP0023,2025-02-17,22:33:37,,39,,430.22,2025-02-17 22:33:37,2025-02-20 11:56:37,
ORD02007799,CUST00936,REST0091,DP0161,2025/02/11,21:17:44,432.45,72,5.0,432.45,2025-02-11 21:17:44,2025-02-12 06:24:44,DINNERDEAL
ORD02006465,CUST00537,REST0219,DP0346,2025-02-09,18:09:26,432.52,,4.6,432.52,2025-02-09 18:09:26,2025-02-12 10:00:26,
ORD02007150,CUST00796,REST0007,DP0162,2025/02/06,18:13:10,,26,3.5,452.29,2025-02-06 18:13:10,2025-02-07 17:17:10,NEWUSER
ORD02000769,CUST00369,REST0098,DP0428,Feb 16 2025,21:22:31,644.8,32,4.6,644.8,2025-02-16 21:22:31,2025-02-18 07:57:31,WEEKEND75
ORD02004164,CUST01005,REST0188,DP0449,06/02/2025,19:08:29,857.5,46,3.7,857.5,2025-02-06 19:08:29,2025-02-08 05:57:29,DINNERDEAL
ORD02001268,CUST00630,REST0098,DP0366,2025/02/24,19:17:28,79,37,3.6,548.67,2025-02-24 19:17:28,2025-02-27 19:14:28,WELCOME100
ORD02002695,CUST00805,REST0199,DP0215,2025/02/26,19:33:53,514.27,,3.6,514.27,2025-02-26 19:33:53,2025-02-28 07:51:53,FREESHIP
ORD02000891,CUST00981,REST0062,DP0156,23/02/2025,15:56:48,521.24,41,5.0,521.24,2025-02-23 15:56:48,2025-02-25 03:02:48,FREESHIP
ORD02005945,CUST00979,RESTX9441,DP0208,2025/02/18,09:23:17,323.57,27,3.3,323.57,2025-02-18 09:23:17,2025-02-18 13:36:17,DINNERDEAL
ORD02003890,CUST00865,REST0077,DP0047,Feb 17 2025,21:19:45,831.01,49,,831.01,2025-02-17 21:19:45,2025-02-18 16:47:45,WELCOME100
ORD02005085,CUST01103,REST0105,DP0361,2025-02-14,19:31:49,289.06,38,3.7,289.06,2025-02-14 19:31:49,2025-02-17 16:24:49,SAVE50
ORD02005434,CUST00396,REST0282,DP0022,25/02/2025,15:08:56,79,20,3.3,461.98,2025-02-25 15:08:56,2025-02-27 09:18:56,FREESHIP
ORD02001098,CUST00256,REST0100,DPX9753,03/02/2025,20:49:42,,57,4.1,147.22,2025-02-03 20:49:42,2025-02-06 20:32:42,SAVE50
ORD02000649,CUST00517,REST0163,DP0322,2025/02/13,08:10:27,441.92,36,4.4,441.92,2025-02-13 08:10:27,2025-02-15 03:16:27,NEWUSER
ORD02006495,CUST01021,REST0176,DP0248,2025-02-07,15:39:43,,unknown,,608.51,2025-02-07 15:39:43,2025-02-08 19:38:43,SAVE50
ORD02001758,CUST01057,REST0290,DP0443,2025/02/07,19:54:36,314.73,59,3.7,314.73,2025-02-07 19:54:36,2025-02-10 12:05:36,WEEKEND75
ORD02003909,CUST00385,REST0252,DP0478,2025-02-05,20:34:01,,31,4.1,518.19,2025-02-05 20:34:01,2025-02-06 12:59:01,FREESHIP
ORD02006846,CUST00262,REST0253,DP0075,2025-02-23,13:46:36,657.03,23,5.0,657.03,2025-02-23 13:46:36,2025-02-24 02:14:36,WELCOME100
ORD02005445,CUST00589,REST0183,DP0001,Feb 23 2025,12:15:18,639.41,38,3.8,639.41,2025-02-23 12:15:18,2025-02-24 15:50:18,NEWUSER
